"path","signature","nickname","members","lettercontent","ip","user_agent","referrer","created_at"
"/pages/writeletters/","True","Deng Yao","ALL","Hello, omega X. Recently, I fell in love with two people because of a drama, and because two people fell in love with a group. This is a wonderful opportunity! Nice to meet you. 💖This is my first serious fan tour. Because there are so few materials in China, I learned to climb over the wall and download a lot of overseas software to find your trace. You are really great! I like your soul very much, firm, loving, United, protective, unyielding and sunny. 🌟You have something we like very much. Recently, you have started more and more activities. I feel very happy and full of expectations! I hope you can have the opportunity to come to China, the fans in China are also very enthusiastic, and the food in China is delicious ~ ~ You are not dried flowers, but it will take forever to prove everything. 🌹We will become gardeners for you, plant flowers for you, 🌸and accompany you along the way. I hope Omega X can smell the fragrance and have our efforts to participate and pay. We will always be together and go in both directions.💘💕💞💓💗💖","51.77.67.213","Mozilla/5.0 (Linux; Android 11; TFY-AN40 Build/HONORTFY-AN40; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/97.0.4692.98 Mobile Safari/537.36 T7/12.27 light/1.0 SP-engine/2.65.0 baiduboxapp/13.27.0.12 (Baidu; P1 11)","https://forxloveletters.com/pages/writeletters/","2023-04-21T06:31:36.902Z"
"/pages/writeletters/","True","","Sebin","Time flies in front of us, and we will eventually be relieved. Living a healthy life, living a peaceful life, laughing happily, and being busy appropriately will be great.","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:42:04.938Z"
"/pages/writeletters/","True","","Yechan","Time flies in front of us, and we will eventually be relieved. Living a healthy life, living a peaceful life, laughing happily, and being busy appropriately will be great.","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:40:49.457Z"
"/pages/writeletters/","True","","ALL","There is always unexpected warmth and endless hope in life, no matter how difficult it may be, always smile and smile. I will always be by your side.","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:38:11.764Z"
"/pages/writeletters/","True","","Jaehan","Just be yourself
It doesn't matter if it's not the best
It's okay to be different from others
I will always be on your side","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:35:28.667Z"
"/pages/writeletters/","True","","Hangyeom","Just be yourself
It doesn't matter if it's not the best
It's okay to be different from others
I will always be on your side","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:35:18.461Z"
"/pages/writeletters/","True","","Yechan","Maintain optimistic and positive emotions, go against the sunshine, and move forward all the way","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:31:28.393Z"
"/pages/writeletters/","True","","Jaehan","Maintain optimistic and positive emotions, go against the sunshine, and move forward all the way.","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:31:00.499Z"
"/pages/writeletters/","True","MONICA","ALL","你们好，我是来自中国的粉丝，希望你们在坚持梦想的同时也能照顾好自己，多休息多运动，FOR X永远支持你们！","103.186.113.232","Mozilla/5.0 (Linux; Android 10; Redmi K30 Pro Build/QKQ1.191117.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.101 Mobile Safari/537.36 Weibo (Xiaomi-Redmi K30 Pro__weibo__13.1.1__android__android10)","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:30:37.822Z"
"/pages/writeletters/","True","","Jaehan","You deserve all the beauty in this world","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:27:21.677Z"
"/pages/writeletters/","True","","Yechan","You don't need to take advantage of the light, you are also a star","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:26:39.231Z"
"/pages/writeletters/","True","","Jaehan","I hope you can be the cutest astronaut on your planet","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:25:23.557Z"
"/pages/writeletters/","True","chinese fan","Jaehan","We fall, break, fall into the abyss, but we will eventually be lifted up, healed, and fearless.","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:23:25.450Z"
"/pages/writeletters/","True","chinese fan","Yechan","We fall, break, fall into the abyss, but we will eventually be lifted up, healed, and fearless.","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:22:56.672Z"
"/pages/writeletters/","True","chinese fan","Jaehan","I know you have been very tired lately, with an invisible sense of physical and mental exhaustion, but please persevere.
Even if no one is interested or your skills are inferior, don't let worry and anxiety ruin your already limited enthusiasm and determination.
Don't be greedy, we can't have everything. Don't worry, we can't have nothing either.
","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:20:46.909Z"
"/pages/writeletters/","True","chinese fan","Sebin","The scenery of life will not always be sunny and sunny. Perhaps the rain will continue tomorrow, or the lightning and thunder will be right now. Don't doubt the beauty of everything because of temporary difficulties. Please firmly believe that a beautiful future belongs to you! As long as you put aside your troubles and move forward courageously, your life will be sunny every day!","202.111.163.150","Mozilla/5.0 (Linux; Android 11; V2046A Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36 Weibo (vivo-V2046A__weibo__13.4.2__android__android11)","https://forxloveletters.com/pages/writeletters/?continueFlag=ec9e97f2934163773765f21dcacc2d28","2023-04-21T05:17:08.399Z"
"/pages/writeletters/","True","Stella.ox","Yechan","Yechan ya thank you coz u appeal in my life.i feel happiness during watching yr video and performance. Keep fighting and stay healthy.i will support u always in my country Malaysia.saranghae ","113.210.97.48","Mozilla/5.0 (Linux; Android 11; CPH1937) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:14:19.107Z"
"/pages/writeletters/","True","Stella.ox","ALL","Hi omegax thanks for yr everything. Because of you my life won't boring and happiness. I love u guys so much pls stay healthy.","113.210.97.48","Mozilla/5.0 (Linux; Android 11; CPH1937) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Mobile Safari/537.36","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:11:59.496Z"
"/pages/writeletters/","True","FOR X SIYU ","Junghoon","당신이 웃고 있는 우울한 모습을 볼 때, 나는 비로소 정말 행복함을 느낍니다, 알겠죠?나의 가장 아름다운 시절은 모두 당신과 관련이 있습니다. 우리는 서로 앞으로 나아가는 등불입니다. 당신을 많이 사랑합니다.중국에서 오신 팬분이요….❤️🧡💛💚💙💜🖤🤍🤎","85.208.117.215","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone14,5__weibo__13.4.1__iphone__os16.3.1)","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:11:48.616Z"
"/pages/writeletters/","True","FOR X SIYU","Kevin","당신이 웃고 있는 우울한 모습을 볼 때, 나는 비로소 정말 행복함을 느낍니다, 알겠죠?나의 가장 아름다운 시절은 모두 당신과 관련이 있습니다. 우리는 서로 앞으로 나아가는 등불입니다. 당신을 많이 사랑합니다.중국에서 오신 팬분이요….❤️🧡💛💚💙💜🖤🤍🤎","85.208.117.215","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone14,5__weibo__13.4.1__iphone__os16.3.1)","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:11:19.414Z"
"/pages/writeletters/","True","FOR X SIYU","Jehyun","당신이 웃고 있는 우울한 모습을 볼 때, 나는 비로소 정말 행복함을 느낍니다, 알겠죠?나의 가장 아름다운 시절은 모두 당신과 관련이 있습니다. 우리는 서로 앞으로 나아가는 등불입니다. 당신을 많이 사랑합니다.중국에서 오신 팬분이요….❤️🧡💛💚💙💜🖤🤍🤎","85.208.117.215","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone14,5__weibo__13.4.1__iphone__os16.3.1)","https://forxloveletters.com/pages/writeletters/","2023-04-21T05:10:44.743Z"
"/pages/writeletters/","True","FOR X SIYU","Xen","무대 아래에서 당신을 지켜볼 수 있는 사람이 되기 위해 많은 노력을 기울였습니다. 당신을 카메라로 찍고 싶기도 하고, 눈으로 볼 수 없을까 봐 두려웠습니다. 긴 시간 동안 나는 많은 것을 망설였습니다. 하지만 오직 당신에게 달려가는 것을 주저한 적이 없습니다.당신은 계속 앞으로 가고, 나는 계속 당신에게 가고, 당신은 내 얼굴을 볼 수 없지만, 내가 등판을 드는 순간, 당신은 내가 당신을 위해 왔다는 것을 알게 될 것입니다.사랑해요.많이. 중국에서 온 팬들...❤️🧡💛💚💙💜🖤🤍🤎","85.208.117.215","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone14,5__weibo__13.4.1__iphone__os16.3.1)","https://forxloveletters.com/pages/writeletters/","2023-04-21T04:57:15.413Z"
"/pages/writeletters/","True","FOR X SIYU","Taedong","무대 아래에서 당신을 지켜볼 수 있는 사람이 되기 위해 많은 노력을 기울였습니다. 당신을 카메라로 찍고 싶기도 하고, 눈으로 볼 수 없을까 봐 두려웠습니다. 긴 시간 동안 나는 많은 것을 망설였습니다. 하지만 오직 당신에게 달려가는 것을 주저한 적이 없습니다.당신은 계속 앞으로 가고, 나는 계속 당신에게 가고, 당신은 내 얼굴을 볼 수 없지만, 내가 등판을 드는 순간, 당신은 내가 당신을 위해 왔다는 것을 알게 될 것입니다.사랑해요.많이. 중국에서 온 팬들...❤️🧡💛💚💙💜🖤🤍🤎","85.208.117.215","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone14,5__weibo__13.4.1__iphone__os16.3.1)","https://forxloveletters.com/pages/writeletters/","2023-04-21T04:56:40.191Z"
"/pages/writeletters/","True","FOR X SIYU","Hangyeom","무대 아래에서 당신을 지켜볼 수 있는 사람이 되기 위해 많은 노력을 기울였습니다. 당신을 카메라로 찍고 싶기도 하고, 눈으로 볼 수 없을까 봐 두려웠습니다. 긴 시간 동안 나는 많은 것을 망설였습니다. 하지만 오직 당신에게 달려가는 것을 주저한 적이 없습니다.당신은 계속 앞으로 가고, 나는 계속 당신에게 가고, 당신은 내 얼굴을 볼 수 없지만, 내가 등판을 드는 순간, 당신은 내가 당신을 위해 왔다는 것을 알게 될 것입니다.사랑해요.많이. 중국에서 온 팬들...❤️🧡💛💚💙💜🖤🤍🤎","85.208.117.215","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone14,5__weibo__13.4.1__iphone__os16.3.1)","https://forxloveletters.com/pages/writeletters/","2023-04-21T04:55:31.725Z"
"/pages/writeletters/","True","FOR X SIYU","Sebin","무대 아래에서 당신을 지켜볼 수 있는 사람이 되기 위해 많은 노력을 기울였습니다. 당신을 카메라로 찍고 싶기도 하고, 눈으로 볼 수 없을까 봐 두려웠습니다. 긴 시간 동안 나는 많은 것을 망설였습니다. 하지만 오직 당신에게 달려가는 것을 주저한 적이 없습니다.당신은 계속 앞으로 가고, 나는 계속 당신에게 가고, 당신은 내 얼굴을 볼 수 없지만, 내가 등판을 드는 순간, 당신은 내가 당신을 위해 왔다는 것을 알게 될 것입니다.사랑해요.많이. 중국에서 온 팬들...❤️🧡💛💚💙💜🖤🤍🤎","85.208.117.215","Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Weibo (iPhone14,5__weibo__13.4.1__iphone__os16.3.1)","https://forxloveletters.com/pages/writeletters/","2023-04-21T04:54:45.878Z"
"/pages/writeletters/","True","思旭婷婷","ALL","我是来自中国的for x，真的特别喜欢你们的歌和大家的才华，你们要加油哦，会一直陪着你们渡过难关的，爱你们！","58.215.254.82","Mozilla/5.0 (Linux; Android 12; JEF-AN20 Build/HUAWEIJEF-AN20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/97.0.4692.98 Mobile Safari/537.36 T7/13.22 BDOS/1.0 (HarmonyOS 3.0.0) light/1.0 SP-engine/2.60.0 baiduboxapp/13.22.5.13 (Baidu; P1 12)","https://forxloveletters.com/pages/writeletters/","2023-04-21T04:54:06.661Z"
